#number,Coord_x,Coord_y,evacuation,reward
81,367692.230025,3708792.319179,0,1
82,367697.578019,3708812.385850,0,1
83,367715.050530,3708806.112832,0,1
84,371024.982694,3711254.092118,0,1
85,371042.013200,3711253.852921,0,1
86,371024.518946,3711262.460364,0,1
87,371025.447631,3711245.812578,0,1
88,370959.914310,3711225.097920,0,1
89,371043.170811,3711269.552273,0,1
90,371059.174167,3711252.258999,0,1
91,371061.429542,3711475.464057,0,1
92,371016.593030,3711480.589433,0,1
93,371071.086845,3711473.948452,0,1
94,370119.591612,3711333.169946,0,1
95,370263.110735,3711107.477784,0,1
96,369916.911401,3711206.404797,0,1
97,370131.792259,3710293.592112,0,1
98,370135.302701,3710278.384396,0,1
99,370092.529729,3710391.449724,0,1
100,370113.613030,3710282.480816,0,1
101,370150.060846,3710289.286776,0,1
102,370151.648541,3710281.657454,0,1
103,370115.075780,3710274.542645,0,1
104,370587.008671,3711052.924785,0,1
105,370597.243986,3711052.232721,0,1
106,370587.450013,3711058.120181,0,1
107,370465.859932,3711040.058753,0,1
108,370586.463683,3711045.546003,0,1
109,371528.621884,3711233.440901,0,1
110,371495.765784,3711233.036483,0,1
111,371642.892309,3711262.270803,0,1
112,371823.371212,3711036.942685,0,1
113,371976.082847,3711293.312385,0,1
114,371853.037489,3711000.704364,0,1
115,371932.470993,3711031.664964,0,1
116,371910.481839,3710881.186420,0,1
117,371884.946929,3710671.577908,0,1
118,371900.448991,3710737.912764,0,1
119,371749.318992,3710668.725237,0,1
120,371885.701753,3710598.450328,0,1
121,370333.287559,3710309.808477,0,1
122,370489.845881,3710384.235871,0,1
123,369949.308343,3710171.299879,0,1
124,369953.633832,3710180.701477,0,1
125,369945.327365,3710162.647769,0,1
126,369943.840879,3710175.698904,0,1
127,369954.923813,3710166.166901,0,1
128,369778.676464,3710203.903824,0,1
